t_min,it_power_kw,T_air,T_rack_max,q_cooling_kw,cooling_elec_kw,total_facility_kw,pue
287.6666666666667,48.028205823238636,24.173506571561308,29.421016886716437,49.43943265702197,12.359858164255492,60.38806398749413,1.2573458231969832
287.8333333333333,48.625281545610136,24.168835287897597,29.418838061091016,49.388052572490466,12.347013143122616,60.97229468873275,1.253921679230612
288.0,42.69651297474032,24.167002208454516,29.05013631107057,49.350682303180776,12.337670575795194,55.034183550535516,1.2889620185867234
288.1666666666667,42.721295527191366,24.149102974907276,28.76770783053468,49.33601766763613,12.334004416909032,55.0552999441004,1.288708576477009
288.3333333333333,43.27271304121476,24.123033615300216,28.549574529636345,49.19282379925821,12.298205949814552,55.57091899102931,1.2842023318043687
288.5,45.086521587946685,24.09482971652148,28.412025314258926,48.984268922401725,12.246067230600431,57.332588818547116,1.2716125972750638
288.6666666666667,43.6960996604521,24.071562896308464,28.313888284029055,48.75863773217185,12.189659433042962,55.88575909349506,1.2789644734373264
288.8333333333333,43.26118290906397,24.04739757254425,28.14964655527146,48.57250317046771,12.143125792616928,55.4043087016809,1.2806933369839208
289.0,42.4775677136859,24.022045578913275,28.06036627967755,48.37918058035399,12.094795145088497,54.5723628587744,1.2847337028949437
289.1666666666667,41.98699285286634,23.994342512378353,27.962935102019642,48.1763646313062,12.04409115782655,54.03108401069289,1.2868529118060983
289.3333333333333,44.6908951727548,23.9645889119111,27.951943599877428,47.95474009902682,11.988685024756705,56.679580197511505,1.2682578851556647
289.5,42.747705834565664,23.94250493216299,27.890737456938545,47.7167112952888,11.9291778238222,54.676883658387865,1.279060070965874
289.6666666666667,43.06073916276663,23.919325138775978,27.852766327779655,47.54003945730392,11.88500986432598,54.94574902709261,1.2760057095026043
289.8333333333333,43.36127166309422,23.89705387773069,27.807384504545634,47.354601110207824,11.838650277551956,55.19992194064618,1.273023595099682
290.0,41.918293277750514,23.876714937748524,27.786033384791708,47.17643102184553,11.794107755461383,53.7124010332119,1.2813594455602868
290.1666666666667,43.503209269660445,23.853625186381155,27.807646895722634,47.01371950198819,11.753429875497048,55.25663914515749,1.2701738578099342
290.3333333333333,43.10430232376738,23.83433263469574,27.716817001861624,46.82900149104924,11.70725037276231,54.81155269652969,1.2716028271337319
290.5,41.05766989000794,23.816378857021505,27.67118291973184,46.67466107756593,11.668665269391482,52.726335159399426,1.2842018385517597
290.6666666666667,41.76721487535501,23.79349831622966,27.673536981289505,46.53103085617204,11.63275771404301,53.39997258939802,1.2785140869162188
290.8333333333333,41.45328339347891,23.7706285172971,27.606071022932465,46.34798652983727,11.586996632459318,53.04028002593823,1.279519393493498
291.0,42.27048141333581,23.747391739438843,27.583304013243218,46.16502813837681,11.541257034594203,53.81173844793001,1.2730334892981152
291.1666666666667,42.13299977914337,23.72695930105761,27.568794108428087,45.979133915510744,11.494783478877686,53.627783258021054,1.2728213879650654
291.3333333333333,41.25226830741717,23.708135059198643,27.537025200150048,45.81567440846089,11.453918602115223,52.70618690953239,1.2776554859179903
291.5,42.27767877517774,23.688020987018405,27.539786481260258,45.66508047358914,11.416270118397286,53.693948893575026,1.270030674557754
291.6666666666667,43.29796297442076,23.670755481436096,27.563696097382202,45.50416789614724,11.37604197403681,54.67400494845757,1.262738502981248
291.8333333333333,42.66394086477091,23.658490048218315,27.561278584915964,45.36604385148877,11.341510962872192,54.0054518276431,1.2658336462358373
292.0,43.12214888118852,23.6473412246904,27.518593372903393,45.26792038574652,11.31698009643663,54.43912897762515,1.2624400775484896
292.1666666666667,41.408160820527016,23.638433359883326,27.43981761606301,45.178729797523204,11.294682449380801,52.70284326990782,1.2727646489380362
292.3333333333333,42.44268110969736,23.62585424486108,27.46354694561098,45.10746687906661,11.276866719766652,53.71954782946401,1.2656963797979788
292.5,41.31279777656145,23.614678698139514,27.452638913122918,45.00683395888865,11.251708489722162,52.564506266283615,1.272354066906254
292.6666666666667,40.71874640097134,23.601173398235566,27.383792461008586,44.91742958511611,11.229357396279028,51.94810379725037,1.2757785636546795
292.8333333333333,42.32488005489289,23.584972515506315,27.378881856823124,44.80938718588453,11.202346796471133,53.52722685136402,1.2646752166088209
